event_id,timestamp_start,timestamp_end,event_type,road_id,location_description,severity,duration_minutes,affected_lanes,response_team_dispatched,response_time_min,casualties,description,cause,weather_condition,road_name,road_type,length_km,lanes,speed_limit_kmh,capacity_vehicles_per_hour,has_bus_lane,has_bike_lane,surface_condition,last_maintenance_date,latitude_start,longitude_start,latitude_end,longitude_end,district,toll_rate_rp,avg_daily_traffic
EVT-01751,2024-01-02 05:41:00,2024-01-02 08:12:00,Konvoi,RD-0035,Jl. Raya Bogor - Cibubur,Major,151,4,1,24,0,Insiden struktur jalan,Curah hujan tinggi,Hujan Ringan,Jl. Segment 35,Jalan Tol,7.4,6,100,10446,0,0,Baik,2023-11-16,-6.211326,106.908637,-6.207009,106.918927,Bekasi,15000,13694
EVT-01752,2024-01-30 21:15:00,2024-01-30 21:41:00,Kendaraan Mogok,RD-0173,Jl. Satrio - Mega Kuningan,Moderate,26,3,1,7,0,Konvoi kendaraan resmi,Insiden struktur jalan,Cerah,Jl. Segment 173,Jalan Tol,15.7,8,100,14688,1,0,Baik,2022-04-07,-6.198667,106.975505,-6.193383,106.990089,Senen,25000,12134
EVT-01753,2024-01-25 12:55:00,2024-01-25 13:54:00,Protes/Unjuk Rasa,RD-0079,Jl. Asia Afrika - Gelora Bung Karno,Critical,59,4,1,32,0,Curah hujan tinggi,Jalan rusak,Berawan,Jl. Segment 79,Jalan Kolektor,4.0,2,60,2186,0,0,Cukup,2022-08-01,-6.150981,106.899315,-6.141078,106.881524,PIK,0,2540
EVT-01754,2024-01-11 19:26:00,2024-01-11 22:20:00,Pohon Tumbang,RD-0004,Jl. Gatot Subroto - Kuningan,Major,174,1,1,31,0,Proyek perbaikan jalan,Insiden struktur jalan,Berawan,Jl. Segment 4,Jalan Kolektor,1.8,4,60,4160,0,1,Rusak Berat,2022-05-17,-6.112216,106.954036,-6.122268,106.958261,Mangga Dua,0,6145
EVT-01755,2024-01-10 22:51:00,2024-01-11 00:02:00,Pohon Tumbang,RD-0009,Jl. Raden Saleh - Salemba,Moderate,71,2,0,0,0,Perbaikan saluran air,Drainase tersumbat,Hujan Sedang,Jl. Segment 9,Jalan Tol,18.9,8,80,13272,1,0,Baik,2022-07-26,-6.303765,106.787068,-6.298471,106.802574,Kelapa Gading,15000,12171
EVT-01756,2024-01-03 23:17:00,2024-01-04 00:54:00,Protes/Unjuk Rasa,RD-0180,Jl. Asia Afrika - Gelora Bung Karno,Moderate,97,1,1,16,0,Kecelakaan tabrakan belakang,Pemasangan marka jalan,Berawan,Jl. Segment 180,Jalan Tol,9.3,6,80,10596,1,0,Cukup,2022-10-04,-6.282284,106.834397,-6.262706,106.820067,Sunter,5000,17097
EVT-01757,2024-02-05 07:32:00,2024-02-05 15:33:00,Acara Khusus,RD-0165,Jl. Gatot Subroto - Kuningan,Minor,481,4,1,40,0,Kecelakaan beruntun,Kendaraan terguling,Cerah,Jl. Segment 165,Jalan Lingkungan,1.9,2,20,1228,0,1,Baik,2023-04-01,-6.194788,106.799688,-6.192493,106.80675,Cibubur,0,2592
EVT-01758,2024-01-29 09:38:00,2024-01-30 22:58:00,Perbaikan Jalan,RD-0102,Jl. Kramat Raya - Senen,Moderate,2240,1,0,0,0,Pemasangan marka jalan,Jalan rusak,Cerah,Jl. Segment 102,Jalan Lingkungan,1.0,2,40,984,0,0,Baik,2022-11-25,-6.148128,106.978344,-6.143584,106.984453,Depok,0,1357
EVT-01759,2024-03-15 16:40:00,2024-03-15 22:49:00,Acara Khusus,RD-0004,Jl. Gatot Subroto - Kuningan,Major,369,3,1,24,0,Proyek perbaikan jalan,Perbaikan saluran air,Berawan,Jl. Segment 4,Jalan Kolektor,1.8,4,60,4160,0,1,Rusak Berat,2022-05-17,-6.112216,106.954036,-6.122268,106.958261,Mangga Dua,0,6145
EVT-01760,2024-03-13 18:45:00,2024-03-13 22:51:00,Kemacetan Parah,RD-0134,Jl. Gajah Mada - Mangga Dua,Moderate,246,1,1,7,0,Jalan rusak,Insiden struktur jalan,Cerah,Jl. Segment 134,Jalan Tol,21.1,8,100,14184,1,0,Baik,2024-02-01,-6.153774,106.934111,-6.171932,106.925736,Mangga Dua,15000,18523
EVT-01761,2024-01-10 21:54:00,2024-01-11 03:10:00,Protes/Unjuk Rasa,RD-0132,Jl. Asia Afrika - Gelora Bung Karno,Major,316,4,1,5,0,Kecelakaan tabrakan belakang,Bahan berbahaya tumpah,Hujan Sedang,Jl. Segment 132,Jalan Tol,13.9,8,100,12968,0,0,Baik,2023-05-27,-6.138842,106.708579,-6.133224,106.720423,Cawang,15000,9815
EVT-01762,2024-02-28 11:26:00,2024-02-28 14:00:00,Kemacetan Parah,RD-0177,Jl. Thamrin - Monas,Major,154,4,1,36,0,Kendaraan mogok di jalan,Jalan rusak,Cerah,Jl. Segment 177,Jalan Tol,13.4,4,100,7416,0,0,Baik,2022-12-18,-6.237757,106.778588,-6.234987,106.772325,Sunter,15000,5570
EVT-01763,2024-02-28 18:28:00,2024-02-28 18:59:00,Kecelakaan,RD-0076,Jl. Rasuna Said - Setiabudi,Major,31,2,1,11,0,Pemasangan marka jalan,Kecelakaan tunggal,Hujan Ringan,Jl. Segment 76,Jalan Lingkungan,2.1,1,20,420,0,0,Baik,2023-12-23,-6.250253,106.967498,-6.268558,106.96282,Sudirman,0,623
EVT-01764,2024-03-16 04:07:00,2024-03-16 08:24:00,Acara Khusus,RD-0094,Jl. Raden Saleh - Salemba,Moderate,257,3,1,10,0,Kendaraan terguling,Kendaraan mogok di jalan,Berawan,Jl. Segment 94,Jalan Arteri,3.8,4,60,6928,0,1,Cukup,2023-02-08,-6.277778,106.925251,-6.285175,106.91144,Cawang,0,10954
EVT-01765,2024-02-06 14:09:00,2024-02-06 18:38:00,Pohon Tumbang,RD-0176,Jl. Diponegoro - Cikini,Moderate,269,3,1,11,0,Perbaikan saluran air,Jalan rusak,Berawan,Jl. Segment 176,Jalan Lokal,2.3,1,30,615,0,1,Cukup,2023-12-18,-6.107646,106.773076,-6.090089,106.766676,Cawang,0,884
EVT-01766,2024-01-15 20:18:00,2024-01-15 22:25:00,Banjir,RD-0116,Jl. Hayam Wuruk - Harmoni,Major,127,1,1,20,0,Insiden struktur jalan,Curah hujan tinggi,Berawan,Jl. Segment 116,Jalan Kolektor,4.2,4,50,5620,0,1,Baik,2023-02-15,-6.141396,106.887696,-6.130882,106.90634,Kuningan,0,4541
EVT-01767,2024-02-04 22:08:00,2024-02-05 00:35:00,Acara Khusus,RD-0134,Jl. Gajah Mada - Mangga Dua,Major,147,2,1,42,0,Konvoi kendaraan resmi,Kendaraan mogok di jalan,Hujan Sedang,Jl. Segment 134,Jalan Tol,21.1,8,100,14184,1,0,Baik,2024-02-01,-6.153774,106.934111,-6.171932,106.925736,Mangga Dua,15000,18523
EVT-01768,2024-02-09 23:47:00,2024-02-10 08:57:00,Acara Khusus,RD-0038,Jl. Kramat Raya - Senen,Major,550,1,1,26,0,Kecelakaan beruntun,Proyek perbaikan jalan,Berawan,Jl. Segment 38,Jalan Tol,13.4,4,100,6060,1,0,Cukup,2024-01-14,-6.255654,106.865781,-6.267243,106.868851,Slipi,15000,6540
EVT-01769,2024-01-07 04:21:00,2024-01-07 12:49:00,Acara Khusus,RD-0023,Jl. Diponegoro - Cikini,Critical,508,1,1,25,0,Kendaraan mogok di jalan,Pemasangan marka jalan,Cerah,Jl. Segment 23,Jalan Arteri,7.8,4,80,6620,0,0,Cukup,2024-01-24,-6.119639,106.708231,-6.115076,106.718312,Kuningan,0,7833
EVT-01770,2024-03-01 10:37:00,2024-03-01 16:32:00,Jalan Ditutup,RD-0188,Jl. Hayam Wuruk - Harmoni,Moderate,355,1,0,0,0,Bahan berbahaya tumpah,Bahan berbahaya tumpah,Hujan Ringan,Jl. Segment 188,Jalan Tol,12.9,6,100,9780,1,0,Baik,2023-05-13,-6.347314,106.738856,-6.343721,106.747952,Slipi,10000,9607
EVT-01771,2024-02-24 01:11:00,2024-02-24 03:16:00,Konvoi,RD-0149,Jl. KS Tubun - Slipi,Moderate,125,1,1,45,0,Curah hujan tinggi,Insiden struktur jalan,Hujan Ringan,Jl. Segment 149,Jalan Arteri,6.8,6,50,7956,0,1,Baik,2023-08-19,-6.265907,106.846878,-6.255413,106.833138,Cakung,0,10155
EVT-01772,2024-03-01 07:12:00,2024-03-01 13:10:00,Konvoi,RD-0160,Jl. Satrio - Mega Kuningan,Moderate,358,1,0,0,0,Kendaraan mogok di jalan,Drainase tersumbat,Hujan Lebat,Jl. Segment 160,Jalan Tol,17.6,4,100,6696,0,0,Cukup,2022-10-12,-6.247096,106.782557,-6.246512,106.781276,Senayan,5000,6659
EVT-01773,2024-02-25 13:11:00,2024-02-25 16:46:00,Konvoi,RD-0016,Jl. Rasuna Said - Setiabudi,Moderate,215,1,0,0,0,Bahan berbahaya tumpah,Festival jalanan,Berawan,Jl. Segment 16,Jalan Kolektor,5.0,2,60,2172,0,0,Cukup,2022-06-06,-6.236674,106.859437,-6.238663,106.864009,Cawang,0,2797
EVT-01774,2024-03-23 05:11:00,2024-03-23 08:01:00,Kecelakaan,RD-0137,Jl. Kramat Raya - Senen,Critical,170,3,1,38,0,Perbaikan saluran air,Bahan berbahaya tumpah,Hujan Sedang,Jl. Segment 137,Jalan Lingkungan,2.1,1,40,444,0,0,Baik,2023-09-14,-6.240589,106.743749,-6.227502,106.751237,Bekasi,0,532
EVT-01775,2024-03-23 05:44:00,2024-03-23 07:04:00,Kendaraan Mogok,RD-0043,Jl. HR Rasuna Said - Casablanca,Moderate,80,4,1,43,2,Konvoi kendaraan resmi,Festival jalanan,Hujan Sedang,Jl. Segment 43,Jalan Arteri,9.8,4,80,5616,0,0,Cukup,2022-10-30,-6.208711,106.921881,-6.19412,106.919037,Menteng,0,5905
EVT-01776,2024-03-14 00:09:00,2024-03-14 03:01:00,Jalan Ditutup,RD-0071,Jl. Jend. Gatot Subroto - Slipi,Major,172,1,1,15,0,Perbaikan saluran air,Bahan berbahaya tumpah,Hujan Ringan,Jl. Segment 71,Jalan Tol,7.2,4,100,6368,0,0,Cukup,2023-11-15,-6.342626,106.782702,-6.354592,106.783374,Depok,15000,8297
EVT-01777,2024-01-20 16:17:00,2024-01-20 19:02:00,Pohon Tumbang,RD-0090,Jl. Jend. Gatot Subroto - Slipi,Critical,165,4,1,30,0,Perbaikan saluran air,Bahan berbahaya tumpah,Hujan Lebat,Jl. Segment 90,Jalan Lingkungan,2.2,1,20,536,0,0,Baik,2023-07-12,-6.241755,106.990858,-6.22897,107.008155,Depok,0,533
EVT-01778,2024-02-12 07:49:00,2024-02-12 08:42:00,Konvoi,RD-0061,Jl. Diponegoro - Cikini,Moderate,53,2,1,6,0,Kendaraan mogok di jalan,Kendaraan mogok di jalan,Hujan Sedang,Jl. Segment 61,Jalan Lokal,1.0,1,40,748,0,1,Cukup,2022-05-25,-6.119442,106.741716,-6.099976,106.730684,Kuningan,0,784
EVT-01779,2024-02-22 07:40:00,2024-02-22 11:52:00,Protes/Unjuk Rasa,RD-0048,Jl. Raya Bogor - Cibubur,Minor,252,4,1,29,0,Perbaikan saluran air,Bahan berbahaya tumpah,Hujan Sedang,Jl. Segment 48,Jalan Tol,15.0,6,120,11358,0,0,Cukup,2023-06-03,-6.190875,106.990832,-6.175762,106.983009,Sudirman,25000,12645
EVT-01780,2024-03-29 03:57:00,2024-03-29 06:03:00,Acara Khusus,RD-0158,Jl. Raden Saleh - Salemba,Critical,126,3,1,27,0,Kendaraan terguling,Kecelakaan tabrakan belakang,Hujan Lebat,Jl. Segment 158,Jalan Lingkungan,1.7,2,30,1130,0,1,Baik,2024-02-10,-6.309833,106.811116,-6.313206,106.798932,Senen,0,1234
EVT-01781,2024-02-19 15:46:00,2024-02-19 19:25:00,Pohon Tumbang,RD-0199,Jl. Satrio - Mega Kuningan,Major,219,2,1,28,0,Curah hujan tinggi,Konvoi kendaraan resmi,Hujan Lebat,Jl. Segment 199,Jalan Kolektor,5.0,4,50,4776,0,0,Cukup,2022-06-13,-6.199783,106.954992,-6.216635,106.95667,Cawang,0,6823
EVT-01782,2024-02-22 09:53:00,2024-02-22 12:22:00,Kecelakaan,RD-0072,Jl. Sudirman - Bundaran HI,Minor,149,3,1,35,2,Jalan rusak,Konvoi kendaraan resmi,Cerah,Jl. Segment 72,Jalan Arteri,7.4,4,80,6364,0,1,Baik,2023-11-07,-6.274204,106.980918,-6.289211,106.971776,Menteng,0,10915
EVT-01783,2024-01-23 06:52:00,2024-01-25 16:42:00,Perbaikan Jalan,RD-0033,Jl. Thamrin - Monas,Moderate,3470,4,1,7,0,Festival jalanan,Insiden struktur jalan,Berawan,Jl. Segment 33,Jalan Arteri,6.7,4,80,5848,1,1,Baik,2024-02-15,-6.133781,106.923052,-6.130973,106.912178,Cawang,0,10333
EVT-01784,2024-02-17 11:53:00,2024-02-17 13:10:00,Kendaraan Mogok,RD-0096,Jl. Thamrin - Monas,Major,77,4,1,44,0,Kendaraan terguling,Bahan berbahaya tumpah,Hujan Ringan,Jl. Segment 96,Jalan Arteri,9.8,4,60,4800,1,0,Rusak Ringan,2022-06-01,-6.251275,106.7402,-6.263058,106.736979,Senen,0,6394
EVT-01785,2024-01-20 18:14:00,2024-01-20 18:54:00,Pohon Tumbang,RD-0013,Jl. Kramat Raya - Senen,Moderate,40,4,0,0,0,Festival jalanan,Bahan berbahaya tumpah,Cerah,Jl. Segment 13,Jalan Tol,18.7,8,120,12040,0,0,Baik,2023-01-03,-6.335083,106.788392,-6.344905,106.788398,Blok M,10000,13255
EVT-01786,2024-02-10 04:24:00,2024-02-10 06:10:00,Protes/Unjuk Rasa,RD-0133,Jl. Sudirman - Bundaran HI,Critical,106,3,1,38,0,Kecelakaan tunggal,Jalan rusak,Berawan,Jl. Segment 133,Jalan Arteri,9.2,6,60,10752,1,1,Baik,2024-03-02,-6.17707,106.779685,-6.180622,106.785218,Senen,0,12774
EVT-01787,2024-02-19 14:53:00,2024-02-19 18:32:00,Konvoi,RD-0194,Jl. MT Haryono - Cawang,Major,219,4,1,12,0,Kecelakaan tunggal,Perbaikan saluran air,Cerah,Jl. Segment 194,Jalan Arteri,9.7,6,80,10476,1,0,Baik,2023-07-15,-6.223036,106.759054,-6.214148,106.753365,Mangga Dua,0,20287
EVT-01788,2024-02-07 00:22:00,2024-02-07 02:14:00,Protes/Unjuk Rasa,RD-0199,Jl. Jend. Gatot Subroto - Slipi,Minor,112,1,1,20,0,Kecelakaan tabrakan belakang,Festival jalanan,Hujan Lebat,Jl. Segment 199,Jalan Kolektor,5.0,4,50,4776,0,0,Cukup,2022-06-13,-6.199783,106.954992,-6.216635,106.95667,Cawang,0,6823
EVT-01789,2024-02-20 13:45:00,2024-02-20 16:42:00,Kecelakaan,RD-0059,Jl. Proklamasi - Menteng,Major,177,4,1,41,0,Proyek perbaikan jalan,Jalan rusak,Hujan Lebat,Jl. Segment 59,Jalan Tol,9.4,4,80,7372,0,0,Cukup,2022-04-08,-6.113926,106.836515,-6.109108,106.845549,Kelapa Gading,7000,5203
EVT-01790,2024-03-12 06:49:00,2024-03-12 10:06:00,Banjir,RD-0073,Jl. HR Rasuna Said - Casablanca,Minor,197,4,1,8,0,Kecelakaan tabrakan belakang,Kendaraan mogok di jalan,Hujan Ringan,Jl. Segment 73,Jalan Kolektor,1.5,4,50,5840,0,0,Baik,2023-05-01,-6.210248,106.992234,-6.226769,106.997742,Menteng,0,7800
EVT-01791,2024-03-06 12:16:00,2024-03-06 12:47:00,Konvoi,RD-0031,Jl. HR Rasuna Said - Casablanca,Major,31,1,1,6,0,Kecelakaan beruntun,Kecelakaan beruntun,Berawan,Jl. Segment 31,Jalan Kolektor,4.6,4,60,3264,0,0,Baik,2023-07-04,-6.302765,106.825749,-6.312727,106.836804,Bekasi,0,4867
EVT-01792,2024-03-27 19:24:00,2024-03-27 23:29:00,Jalan Ditutup,RD-0029,Jl. Satrio - Mega Kuningan,Moderate,245,2,1,20,0,Pemasangan marka jalan,Curah hujan tinggi,Hujan Ringan,Jl. Segment 29,Jalan Tol,16.9,8,120,15928,0,0,Baik,2023-09-18,-6.20808,106.805432,-6.208972,106.798953,Cibubur,5000,26405
EVT-01793,2024-02-13 10:06:00,2024-02-13 11:57:00,Konvoi,RD-0035,Jl. Gatot Subroto - Kuningan,Minor,111,1,1,32,0,Insiden struktur jalan,Perbaikan saluran air,Cerah,Jl. Segment 35,Jalan Tol,7.4,6,100,10446,0,0,Baik,2023-11-16,-6.211326,106.908637,-6.207009,106.918927,Bekasi,15000,13694
EVT-01794,2024-02-26 01:53:00,2024-02-26 06:26:00,Jalan Ditutup,RD-0018,Jl. Casablanca - Kampung Melayu,Moderate,273,2,1,23,0,Drainase tersumbat,Festival jalanan,Berawan,Jl. Segment 18,Jalan Lokal,2.0,2,40,1130,0,1,Baik,2022-07-06,-6.155299,106.704811,-6.1648,106.717272,Depok,0,1227
EVT-01795,2024-01-01 07:49:00,2024-01-01 08:52:00,Protes/Unjuk Rasa,RD-0167,Jl. Asia Afrika - Gelora Bung Karno,Major,63,3,1,30,0,Kecelakaan beruntun,Proyek perbaikan jalan,Hujan Ringan,Jl. Segment 167,Jalan Lingkungan,2.9,2,20,1146,0,0,Baik,2023-09-06,-6.275343,106.917773,-6.262175,106.900831,Bekasi,0,847
EVT-01796,2024-01-03 19:29:00,2024-01-03 21:07:00,Kendaraan Mogok,RD-0048,Jl. Sudirman - Bundaran HI,Moderate,98,4,1,35,0,Kendaraan mogok di jalan,Kecelakaan tunggal,Hujan Sedang,Jl. Segment 48,Jalan Tol,15.0,6,120,11358,0,0,Cukup,2023-06-03,-6.190875,106.990832,-6.175762,106.983009,Sudirman,25000,12645
EVT-01797,2024-03-19 11:54:00,2024-03-19 14:39:00,Protes/Unjuk Rasa,RD-0115,Jl. Satrio - Mega Kuningan,Moderate,165,1,1,6,0,Kecelakaan beruntun,Konvoi kendaraan resmi,Hujan Sedang,Jl. Segment 115,Jalan Lingkungan,1.9,2,40,1016,0,1,Rusak Ringan,2022-12-07,-6.330012,106.711333,-6.349155,106.727698,Senayan,0,768
EVT-01798,2024-01-24 03:24:00,2024-01-24 06:01:00,Kemacetan Parah,RD-0154,Jl. Gajah Mada - Mangga Dua,Moderate,157,1,0,0,0,Kecelakaan tabrakan belakang,Kendaraan terguling,Hujan Ringan,Jl. Segment 154,Jalan Lokal,1.9,2,30,1268,0,1,Cukup,2023-02-17,-6.207133,106.919794,-6.221948,106.902872,Cawang,0,1815
EVT-01799,2024-03-18 16:06:00,2024-03-18 21:21:00,Jalan Ditutup,RD-0115,Jl. Satrio - Mega Kuningan,Minor,315,4,1,25,0,Kecelakaan tunggal,Kendaraan terguling,Cerah,Jl. Segment 115,Jalan Lingkungan,1.9,2,40,1016,0,1,Rusak Ringan,2022-12-07,-6.330012,106.711333,-6.349155,106.727698,Senayan,0,768
EVT-01800,2024-01-17 00:31:00,2024-01-17 04:52:00,Jalan Ditutup,RD-0078,Jl. Diponegoro - Cikini,Minor,261,1,1,20,0,Insiden struktur jalan,Pemasangan marka jalan,Hujan Sedang,Jl. Segment 78,Jalan Tol,15.6,8,100,15568,1,0,Rusak Berat,2024-02-09,-6.178469,106.773248,-6.163827,106.791274,Slipi,25000,28394
EVT-01801,2024-03-12 18:24:00,2024-03-12 21:02:00,Kendaraan Mogok,RD-0031,Jl. Rasuna Said - Setiabudi,Critical,158,2,1,8,1,Kendaraan mogok di jalan,Kecelakaan tabrakan belakang,Hujan Sedang,Jl. Segment 31,Jalan Kolektor,4.6,4,60,3264,0,0,Baik,2023-07-04,-6.302765,106.825749,-6.312727,106.836804,Bekasi,0,4867
EVT-01802,2024-03-18 20:55:00,2024-03-18 22:42:00,Konvoi,RD-0137,Jl. Diponegoro - Cikini,Minor,107,3,1,18,0,Pemasangan marka jalan,Bahan berbahaya tumpah,Cerah,Jl. Segment 137,Jalan Lingkungan,2.1,1,40,444,0,0,Baik,2023-09-14,-6.240589,106.743749,-6.227502,106.751237,Bekasi,0,532
EVT-01803,2024-02-04 19:05:00,2024-02-04 20:27:00,Kecelakaan,RD-0173,Jl. Diponegoro - Cikini,Minor,82,4,0,0,0,Perbaikan saluran air,Kecelakaan beruntun,Cerah,Jl. Segment 173,Jalan Tol,15.7,8,100,14688,1,0,Baik,2022-04-07,-6.198667,106.975505,-6.193383,106.990089,Senen,25000,12134
EVT-01804,2024-03-28 03:10:00,2024-03-28 05:42:00,Banjir,RD-0105,Jl. Rasuna Said - Setiabudi,Major,152,3,1,11,0,Festival jalanan,Konvoi kendaraan resmi,Berawan,Jl. Segment 105,Jalan Lokal,0.3,1,30,751,0,0,Baik,2022-10-26,-6.327645,106.88088,-6.341975,106.900127,Menteng,0,1009
EVT-01805,2024-03-09 06:52:00,2024-03-09 07:28:00,Jalan Ditutup,RD-0002,Jl. Satrio - Mega Kuningan,Moderate,36,2,1,31,0,Curah hujan tinggi,Perbaikan saluran air,Cerah,Jl. Segment 2,Jalan Arteri,4.3,4,80,6132,0,0,Baik,2022-11-17,-6.248396,106.768647,-6.24622,106.771962,Depok,0,6921
EVT-01806,2024-02-01 01:05:00,2024-02-01 04:04:00,Jalan Ditutup,RD-0199,Jl. Asia Afrika - Gelora Bung Karno,Major,179,1,1,41,0,Pemasangan marka jalan,Konvoi kendaraan resmi,Hujan Ringan,Jl. Segment 199,Jalan Kolektor,5.0,4,50,4776,0,0,Cukup,2022-06-13,-6.199783,106.954992,-6.216635,106.95667,Cawang,0,6823
EVT-01807,2024-03-15 23:00:00,2024-03-16 05:06:00,Banjir,RD-0163,Jl. Asia Afrika - Gelora Bung Karno,Critical,366,3,1,38,0,Kecelakaan beruntun,Curah hujan tinggi,Cerah,Jl. Segment 163,Jalan Tol,22.5,8,80,14024,1,0,Baik,2023-09-27,-6.209716,106.916137,-6.212229,106.924938,Mangga Dua,15000,19069
EVT-01808,2024-02-02 14:01:00,2024-02-02 19:13:00,Jalan Ditutup,RD-0134,Jl. Satrio - Mega Kuningan,Major,312,1,1,40,0,Kecelakaan beruntun,Kecelakaan tunggal,Berawan,Jl. Segment 134,Jalan Tol,21.1,8,100,14184,1,0,Baik,2024-02-01,-6.153774,106.934111,-6.171932,106.925736,Mangga Dua,15000,18523
EVT-01809,2024-01-11 21:33:00,2024-01-12 01:36:00,Jalan Ditutup,RD-0147,Jl. Proklamasi - Menteng,Moderate,243,3,0,0,0,Kendaraan mogok di jalan,Kendaraan terguling,Berawan,Jl. Segment 147,Jalan Tol,7.5,4,120,6460,0,0,Baik,2023-06-03,-6.199374,106.922984,-6.214109,106.908526,Kelapa Gading,5000,6156
EVT-01810,2024-03-03 22:19:00,2024-03-04 08:28:00,Acara Khusus,RD-0042,Jl. Kramat Raya - Senen,Moderate,609,3,0,0,0,Kendaraan mogok di jalan,Kecelakaan beruntun,Berawan,Jl. Segment 42,Jalan Arteri,2.1,4,60,6800,0,1,Baik,2023-05-29,-6.343794,106.894,-6.335494,106.88213,Sudirman,0,8926
EVT-01811,2024-02-23 08:49:00,2024-02-23 12:57:00,Protes/Unjuk Rasa,RD-0097,Jl. Hayam Wuruk - Harmoni,Major,248,3,1,40,0,Jalan rusak,Konvoi kendaraan resmi,Hujan Sedang,Jl. Segment 97,Jalan Tol,5.8,6,80,11982,0,0,Baik,2022-04-05,-6.227854,106.904691,-6.229289,106.890604,Kelapa Gading,15000,9299
EVT-01812,2024-02-29 04:22:00,2024-02-29 08:53:00,Pohon Tumbang,RD-0186,Jl. Satrio - Mega Kuningan,Moderate,271,2,1,37,0,Festival jalanan,Pemasangan marka jalan,Cerah,Jl. Segment 186,Jalan Lokal,2.6,1,30,789,0,1,Cukup,2023-09-26,-6.206924,106.99838,-6.219062,106.981287,Kemang,0,767
EVT-01813,2024-02-06 07:08:00,2024-02-06 09:14:00,Protes/Unjuk Rasa,RD-0176,Jl. Thamrin - Monas,Minor,126,3,0,0,0,Kecelakaan beruntun,Kecelakaan tunggal,Hujan Sedang,Jl. Segment 176,Jalan Lokal,2.3,1,30,615,0,1,Cukup,2023-12-18,-6.107646,106.773076,-6.090089,106.766676,Cawang,0,884
EVT-01814,2024-03-18 09:37:00,2024-03-18 13:33:00,Protes/Unjuk Rasa,RD-0079,Jl. Diponegoro - Cikini,Moderate,236,2,1,39,0,Kecelakaan tabrakan belakang,Curah hujan tinggi,Berawan,Jl. Segment 79,Jalan Kolektor,4.0,2,60,2186,0,0,Cukup,2022-08-01,-6.150981,106.899315,-6.141078,106.881524,PIK,0,2540
EVT-01815,2024-03-27 04:09:00,2024-03-27 07:07:00,Kendaraan Mogok,RD-0029,Jl. Gajah Mada - Mangga Dua,Major,178,1,1,35,0,Jalan rusak,Drainase tersumbat,Hujan Ringan,Jl. Segment 29,Jalan Tol,16.9,8,120,15928,0,0,Baik,2023-09-18,-6.20808,106.805432,-6.208972,106.798953,Cibubur,5000,26405
EVT-01816,2024-02-03 20:23:00,2024-02-04 00:11:00,Konvoi,RD-0121,Jl. Jend. Sudirman - Semanggi,Moderate,228,4,0,0,0,Kecelakaan tunggal,Kecelakaan beruntun,Hujan Ringan,Jl. Segment 121,Jalan Kolektor,3.3,2,40,2504,0,0,Rusak Ringan,2023-02-05,-6.269115,106.804108,-6.283287,106.784845,Kuningan,0,4123
EVT-01817,2024-01-27 11:19:00,2024-01-27 13:51:00,Kemacetan Parah,RD-0008,Jl. Thamrin - Monas,Major,152,4,1,42,0,Drainase tersumbat,Insiden struktur jalan,Hujan Lebat,Jl. Segment 8,Jalan Lokal,2.1,2,30,828,0,1,Cukup,2022-08-01,-6.18944,106.825046,-6.18058,106.833229,PIK,0,900
EVT-01818,2024-02-26 06:45:00,2024-02-26 12:22:00,Protes/Unjuk Rasa,RD-0032,Jl. Thamrin - Monas,Moderate,337,1,0,0,0,Festival jalanan,Curah hujan tinggi,Hujan Ringan,Jl. Segment 32,Jalan Tol,5.6,4,120,7748,0,0,Cukup,2022-11-21,-6.295865,106.703131,-6.303513,106.692182,Blok M,15000,5793
EVT-01819,2024-01-05 06:32:00,2024-01-06 13:03:00,Perbaikan Jalan,RD-0095,Jl. Jend. Sudirman - Semanggi,Moderate,1831,3,0,0,0,Curah hujan tinggi,Festival jalanan,Berawan,Jl. Segment 95,Jalan Lokal,2.9,2,40,1334,0,1,Rusak Ringan,2024-02-09,-6.108713,106.88763,-6.09042,106.896597,PIK,0,1246
EVT-01820,2024-02-25 08:15:00,2024-02-25 08:49:00,Kendaraan Mogok,RD-0018,Jl. Raya Bogor - Cibubur,Major,34,1,1,42,1,Perbaikan saluran air,Insiden struktur jalan,Cerah,Jl. Segment 18,Jalan Lokal,2.0,2,40,1130,0,1,Baik,2022-07-06,-6.155299,106.704811,-6.1648,106.717272,Depok,0,1227
EVT-01821,2024-01-23 17:35:00,2024-01-23 19:30:00,Pohon Tumbang,RD-0082,Jl. Kramat Raya - Senen,Major,115,4,1,24,0,Kecelakaan beruntun,Festival jalanan,Hujan Sedang,Jl. Segment 82,Jalan Kolektor,3.6,2,60,2254,0,1,Baik,2023-06-08,-6.288364,106.817472,-6.278796,106.813958,Senayan,0,3442
EVT-01822,2024-01-19 19:45:00,2024-01-19 21:21:00,Kendaraan Mogok,RD-0070,Jl. Thamrin - Monas,Moderate,96,2,1,39,0,Kecelakaan beruntun,Pemasangan marka jalan,Berawan,Jl. Segment 70,Jalan Kolektor,1.2,4,50,3384,0,0,Rusak Ringan,2023-11-02,-6.174122,106.991179,-6.180048,107.004336,Depok,0,3569
